Gold	Predictions	Probabilities	Filename
Ethiopia	['Guatemala', 'Ethiopia', 'Mexico', 'El Salvador', 'Honduras']	[1.0, 2.235472223999224e-12, 3.818390644904496e-14, 4.136371048468496e-15, 1.6983055053406647e-18]	_2gUJtXrGCbRjC9TWTlWNA
Ethiopia	['Ethiopia', 'Comoros', 'Democratic Republic of the Congo', 'Tanzania', 'Dominica']	[1.0, 1.0481958860998966e-13, 4.952311703390547e-28, 1.9013896563776648e-39, 2.4966934738875266e-41]	TvBEbJFBX5c8jp9KxTj9LA
Ethiopia	['Ethiopia', 'Haiti', 'Netherlands', 'Sweden', 'Ecuador']	[1.0, 0.0, 0.0, 0.0, 0.0]	-oqC7jmVJsXxw4BVpRTB2g
Ethiopia	['Ethiopia', 'Haiti', 'Netherlands', 'Sweden', 'Ecuador']	[1.0, 0.0, 0.0, 0.0, 0.0]	fplLHh4NkypPAYcqCi65lQ
Ethiopia	['Ethiopia', 'Tanzania', 'Comoros', 'Democratic Republic of the Congo', 'Kosovo']	[1.0, 2.3946944907859155e-17, 3.4959477499943304e-33, 5.867516929820874e-41, 4.90454462513686e-44]	VRS3Wgag-oYRNrrWFyefQg
Ethiopia	"['Ethiopia', 'Comoros', 'Democratic Republic of the Congo', ""Côte d'Ivoire"", 'Tanzania']"	[1.0, 3.3662452517535383e-16, 3.309437849601091e-28, 8.770649189466879e-35, 5.1664113900369305e-36]	vaY0r7JeApKJ2sfOwPcCIQ
Ethiopia	['Ethiopia', 'Haiti', 'Netherlands', 'Sweden', 'Ecuador']	[1.0, 0.0, 0.0, 0.0, 0.0]	9-ounJWz11ob-KnjyqXPCw
Ethiopia	['Ethiopia', 'Haiti', 'Netherlands', 'Sweden', 'Ecuador']	[1.0, 0.0, 0.0, 0.0, 0.0]	rdIBKxOw3iUWCr7X_Nv07g
Ethiopia	['Ethiopia', 'Comoros', 'Democratic Republic of the Congo', 'Haiti', 'Netherlands']	[1.0, 1.763137935793765e-33, 1.147817585113101e-40, 0.0, 0.0]	zBO-rAQyLRKR61qoOe5SEA
Ethiopia	['Ethiopia', 'Comoros', 'Peru', 'Nepal', 'Haiti']	[1.0, 1.524722584374601e-18, 3.456358336604075e-22, 9.481572641417143e-25, 1.2820562501271226e-25]	5aQvccjDD4XzgdrDdTDG0A
Ethiopia	['Ethiopia', 'Guatemala', 'Comoros', 'Colombia', 'Democratic Republic of the Congo']	[1.0, 6.762517998616176e-24, 3.430691510004795e-29, 4.609302024883581e-37, 2.285269765485591e-39]	IHjKo8e1O36CYmL8uJCo2A
Ethiopia	['Ethiopia', 'Tanzania', 'Haiti', 'Ecuador', 'Costa Rica']	[1.0, 4.230520063796623e-42, 0.0, 0.0, 0.0]	croGENtr7CiwpT0Dabf0Eg
Ethiopia	['Ethiopia', 'Comoros', 'Nepal', 'Haiti', 'Ecuador']	[1.0, 1.0160546563929607e-36, 9.290608818473537e-43, 0.0, 0.0]	AyAvS__Jn12X2qp0UnYDXA
Ethiopia	['Ethiopia', 'Kosovo', 'Turkey', 'Lesotho', 'Georgia']	[1.0, 1.1768633315432551e-31, 1.1204488431914088e-34, 1.1545387102892173e-35, 4.2219952365629334e-37]	AMv-XKvO_NyYr4OmxYhLGQ
Ethiopia	"['Ethiopia', 'Democratic Republic of the Congo', 'Comoros', ""Côte d'Ivoire"", 'Nepal']"	[1.0, 6.759745815177484e-20, 6.534996319102852e-20, 2.0345195640811804e-35, 1.1350517561031018e-43]	kX2n4j2INLtbJUYcHBxzrg
Ethiopia	['Ethiopia', 'Guatemala', 'Comoros', 'El Salvador', 'Nicaragua']	[1.0, 3.187428502435458e-29, 5.291979140130972e-35, 3.484573636809238e-35, 7.586770015700992e-41]	ZYlY8-vWDk1uMriZy9JOYw
Ethiopia	['Ethiopia', 'Comoros', 'Democratic Republic of the Congo', 'Haiti', 'Netherlands']	[1.0, 6.640263124918222e-35, 3.2229864679470793e-44, 0.0, 0.0]	sTR1vw2roOo7tGlp72XQBQ
Ethiopia	['Ethiopia', 'Comoros', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 4.624284932271896e-44, 0.0, 0.0, 0.0]	DOT5hCwN6SDtTaAE6AhmGQ
Ethiopia	['Ethiopia', 'Comoros', 'Democratic Republic of the Congo', 'Tanzania', 'Netherlands']	[1.0, 2.8124461062463753e-36, 4.624284932271896e-44, 1.401298464324817e-44, 0.0]	Al70px5_ZSG4I6GChG4aQg
Ethiopia	['Ethiopia', 'Tanzania', 'Comoros', 'Haiti', 'Ecuador']	[1.0, 1.3139324674554222e-32, 1.2933984825718062e-42, 0.0, 0.0]	D_l8x2RAnMe0urDde8Jf5w
South Korea	['China', 'South Korea', 'Taiwan', 'North Macedonia', 'Japan']	[0.9903796911239624, 0.00962026696652174, 5.643210212082958e-30, 1.566552484995069e-33, 6.307758664462409e-39]	y7whpkqGQY1rcYWqnjZmuA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	W9j4gW1Dx9zPz0YOTj5xtg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	glqvdXiPavwY3RVUEN43cA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	E20e6XagZXYD4RIthBRWYQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	J3NGaZH3IGF0MqjAJG-M2Q
South Korea	['Japan', 'South Korea', 'Brunei', 'Haiti', 'Netherlands']	[1.0, 3.5014818735440434e-13, 1.401298464324817e-45, 0.0, 0.0]	WhUHysBRZTwNPAw_Htd95A
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	DQtvR7fNDIkZ71G79M088A
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	ScGU_oIaK-cFcqQoinXKsw
South Korea	['China', 'Japan', 'Taiwan', 'South Korea', 'Mexico']	[1.0, 3.827414474244506e-08, 1.303342633471316e-12, 1.223198161547567e-16, 8.88608352927834e-30]	gpnsdos2ObbEA3Ildp_SyQ
South Korea	['South Korea', 'China', 'Netherlands', 'Sweden', 'Haiti']	[1.0, 4.755201079155399e-29, 0.0, 0.0, 0.0]	rpDqHuCX3KcXTtI3fzwccg
South Korea	['South Korea', 'China', 'Netherlands', 'Sweden', 'Haiti']	[1.0, 1.2611686178923354e-44, 0.0, 0.0, 0.0]	3ZJwmwNsW5HukBNjumjfoQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	E9KCd8isZQwonpJRT0XvZg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	chEEieiaUK-2JFPR2cO_Rw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	UwrYbwX5g6PaLB1_9X_cFQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	Hh07xv-ErhKvNeo039t4SA
South Korea	['South Korea', 'China', 'Netherlands', 'Sweden', 'Haiti']	[1.0, 2.2417557894015633e-21, 0.0, 0.0, 0.0]	E3RDMBrB6HqRSoOMI1QImA
South Korea	['South Korea', 'Japan', 'Taiwan', 'Ecuador', 'Netherlands']	[1.0, 8.752422784197734e-15, 1.1766422945242624e-40, 0.0, 0.0]	EUX36LcQwCaos0By1pzvcQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	9GGYfFXAIr4D9fst92zV_w
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	6S1C3BZisZaoKdtdwaPniQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	h288Y70c76c4-fY4_qLPAQ
South Korea	['North Macedonia', 'China', 'Kosovo', 'Bulgaria', 'Kyrgyzstan']	[0.9968373775482178, 0.003126387484371662, 3.630129504017532e-05, 8.996113749770718e-12, 7.134124888064086e-12]	2UPobYUjLPrT6_jvdVBPyg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	fsnT3T_EfA2WgQ688GorDQ
South Korea	['South Korea', 'Taiwan', 'China', 'Japan', 'Lithuania']	[1.0, 1.1047192755844412e-13, 1.4032737813398516e-19, 4.468479348315823e-21, 4.4576128461443884e-23]	rxA2GvXXLxRE-bb44nSydw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	VSY1UeXC1ofjVYz578dLrw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	AY6aHvWsHwaXQexDIeX16g
South Korea	['South Korea', 'China', 'North Macedonia', 'Philippines', 'Mongolia']	[1.0, 2.582537995414974e-22, 5.654813149845282e-35, 5.238152633917221e-35, 3.1445286077086114e-38]	sxaoSJRH2pJ03qxcbspTgw
South Korea	['South Korea', 'China', 'Bulgaria', 'North Macedonia', 'Taiwan']	[1.0, 1.0348328860487754e-09, 2.315585108350452e-19, 3.10211825947308e-20, 2.249629474467624e-20]	ldFTh2JL6JuSi2ducPijIQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	cKI30axZHCW_FKqHv9bFPQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	-SJBZvP8IWHaaeTUfK5-AQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	_xwfr30MWjThiL_vOLHx6g
South Korea	['South Korea', 'China', 'Taiwan', 'Haiti', 'Ecuador']	[1.0, 4.332156483508024e-28, 6.305843089461677e-44, 0.0, 0.0]	64zuVWqnG_1zsXO1-YJWfg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	n_p89Z1zYkj89osi9P8iJw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	Vr9_M_6lCFnu-SYv0k7uGg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	_8_dhB3S1ABYAIgYlifAHQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	YyPQtbzAYly-KmZvtPm1Sw
South Korea	['Japan', 'South Korea', 'Ecuador', 'Haiti', 'Tanzania']	[1.0, 9.353302367281096e-22, 0.0, 0.0, 0.0]	lrL5G_Ld0q4NAFM5EOa5_Q
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	8r3DC-_QMzGouee_idV45Q
South Korea	['South Korea', 'Japan', 'Tanzania', 'Haiti', 'Ecuador']	[1.0, 1.961817850054744e-44, 0.0, 0.0, 0.0]	AEWbs4Gzi4dyeBAXusqB8w
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	iZF7l8FtE3mSnaJqDTkUwA
South Korea	['South Korea', 'China', 'Vietnam', 'Mongolia', 'Nepal']	[0.7714024782180786, 0.2285974770784378, 1.1222897837922056e-30, 3.3074745840753307e-31, 2.5835910184649914e-37]	sITN2-72XRct44tp4FlkRw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	wdeDbm803SxgPloqTdxmxQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	4PEh9RLnFyHJC0gXnP2lCg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	79SVrAzT5ItV6GX6ILTXOA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	rigPstsIjTiQ4MyajU4e-w
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	mSeiqsN0UN9yNS_E_E6-jA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	EYV2BwydqOkZj-f50H1jAA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	wi4AVt6ooXkFWIn0G0wbfA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	TmKK5IJYDvFJTLyAHzymEQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	DSSddYoweTScJIMC4x-mhg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	gFDWIasIEXzotHEOO1bRPw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	B-CSTOwbn6q_3e-VBxcfRA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	4thu3csZHcrP6HDyAWt1EA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	kTHKZkW6O51FjcGcg8rmjA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	DrBWTk6DdBFcbf1HvkNo4Q
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	nl3C4WHCXVVC--fd_DM3Xw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	AWRnp1lRdilVttNT5YeNQw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	rtjC9jOrJRWrDarFAV1IXQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	qrNDD2cDp5xish-wf2617A
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	oI-bFPMQFB1Zx5TuzthVQw
South Korea	['Mexico', 'Guatemala', 'Colombia', 'El Salvador', 'Paraguay']	[1.0, 6.057632778770855e-15, 1.83702732333597e-26, 3.8281348392720514e-28, 1.5700776823505896e-32]	6iKZEnd3PQAVSfivkMe9wQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	eciTNgy7XEXUVHb93huiuA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	HCiaFZVu92dwedeL7S0BGw
South Korea	['China', 'South Korea', 'Nepal', 'Peru', 'North Macedonia']	[0.9999566078186035, 4.342757529229857e-05, 6.873814994097106e-27, 1.868844803056615e-27, 5.087665578399596e-28]	0Tt0Cxl5MI6js7ilQhMiRQ
South Korea	['South Korea', 'China', 'Taiwan', 'Vietnam', 'Mongolia']	[1.0, 2.5729087749226665e-09, 5.226285499575117e-32, 8.127531093083939e-44, 8.127531093083939e-44]	W595PBM9RvM6F9FvRROjHg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	DEN_lH6wkAY0x-ynZ8ZhdA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	0Xnzf9fBIYSkhFOJeCy_nQ
South Korea	['South Korea', 'Chile', 'Panama', 'Ecuador', 'Netherlands']	[1.0, 8.891238756140964e-42, 8.828180325246348e-44, 4.203895392974451e-45, 0.0]	3MGe2pAzGnNuPEriPGR5Nw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	Y4MN_ehx01j0w8GXzWCjmQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	-Nj6P8fYXRqtZDYPliTRVg
South Korea	['China', 'South Korea', 'Iraq', 'Saudi Arabia', 'Bangladesh']	[0.9999285936355591, 7.141682726796716e-05, 1.516504283261e-11, 6.2834546593615315e-12, 8.479225303722644e-17]	zjp0ffW_8Zl_Lu88VRALcw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	h0-hNgIsrqHBqTE7jYPa6Q
South Korea	['South Korea', 'China', 'Netherlands', 'Sweden', 'Haiti']	[1.0, 2.141362983566038e-18, 0.0, 0.0, 0.0]	f8JrH4yxQhxrDzuVjnqcSQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	liR2GPt5xFY2K1ejSCAoGg
South Korea	['South Korea', 'China', 'Netherlands', 'Sweden', 'Haiti']	[1.0, 7.833258415575727e-43, 0.0, 0.0, 0.0]	XT73s20AG7GsPeSWDNIWqQ
South Korea	['South Korea', 'China', 'Mongolia', 'Nepal', 'India']	[0.9974468946456909, 0.002553165191784501, 4.320217178498054e-40, 8.407790785948902e-45, 0.0]	5r20eO7kxPoq9WCHjw0yCQ
South Korea	['South Korea', 'China', 'Taiwan', 'Israel', 'Cyprus']	[1.0, 2.2167222484686944e-12, 5.5053793676854116e-39, 3.763174414258117e-39, 2.0540232890073169e-41]	lfRDF8hoV-NbtwXz4nJuBA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	az6ih5JgrgHmw4nT7KtU3g
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	24C4epcJKNtUAYy9zXfD8g
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	X1jcoqTc_a7jUqJFLgbr_w
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	jnQ1q_EG6ut9xgbSpptNgQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	8eWVz8JlOun5bNi7DeE8AQ
South Korea	['South Korea', 'Guatemala', 'Chile', 'Mexico', 'Ecuador']	[1.0, 2.6990244648597646e-28, 8.707564869761334e-30, 2.4908116387850546e-31, 1.5690291046554577e-33]	kqhpGK7CIwtOKMA5fzA-FQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	oH6uorosJVH77XDXDPJyOw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	5Ah0wFeifiRhMlotqb2vXg
South Korea	['South Korea', 'Japan', 'Tanzania', 'Haiti', 'Ecuador']	[1.0, 1.2303864272451018e-16, 0.0, 0.0, 0.0]	dtDlvwa4PkWAtAdzfmIgdg
South Korea	['South Korea', 'China', 'Netherlands', 'Sweden', 'Haiti']	[1.0, 2.8152052257899524e-28, 0.0, 0.0, 0.0]	cT2JhELwaFlZnbUKssOBnQ
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	DDSuyPLQRM3B6eRGLlGnuQ
South Korea	['China', 'Saudi Arabia', 'Iraq', 'Qatar', 'Ethiopia']	[1.0, 4.362973090449307e-12, 3.185034294682712e-14, 2.387502145666244e-21, 2.045256975015996e-21]	xoQB9Ym-oFHhlEbhrqrFVw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	VbbHbOIKfOTAPK3nYqTrtg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	DhI_jcOJSNP6cKt_jxEeZw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	bOeLAx6yydI9S99rFh0N0Q
South Korea	['South Korea', 'China', 'Taiwan', 'Haiti', 'Ecuador']	[1.0, 2.5275686529262358e-22, 1.9410110591873816e-28, 0.0, 0.0]	6SFbX3xyeuIiqCp5iFSmBw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	cUEKWyDtEwlWBIFd5FdtAw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	gbmnyNWTj9-kHJ7A8jNYWA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	9IpPC2Qw0ceVDFCd1KkVJg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	04AdpUT358gZoGcn26RTjA
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	mwXAOpq576j5SzOQFIXSgg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	xx0AzhIvORhvpe0hV_X4hw
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	gB_BkzT7SQvIaYqQwU_Evg
South Korea	['South Korea', 'Sweden', 'Haiti', 'Netherlands', 'Tanzania']	[1.0, 0.0, 0.0, 0.0, 0.0]	eIiD9s2O3Pw6otKmqcD81A
Senegal	['Senegal', 'India', 'Bahrain', 'Iraq', 'Saudi Arabia']	[0.9999103546142578, 8.95778794074431e-05, 7.013250495364709e-23, 3.193895541303778e-23, 3.930875709937627e-26]	o0HhkFEl6aqtmduMg3K_Og
Senegal	"['Senegal', ""Côte d'Ivoire"", 'Algeria', 'South Korea', 'Ecuador']"	[1.0, 8.204913978034066e-36, 1.0789998175301091e-43, 0.0, 0.0]	mgzemANeWS1lJKemtU6GzQ
Senegal	"['Senegal', 'Algeria', ""Côte d'Ivoire"", 'Ghana', 'Morocco']"	[1.0, 5.508500263394519e-35, 2.2560905275629555e-42, 1.401298464324817e-45, 1.401298464324817e-45]	UEEFFAph6_kYneaoVtYRhg
Senegal	['Algeria', 'Morocco', 'United Arab Emirates', 'Senegal', 'Oman']	[0.9994906187057495, 0.00026217149570584297, 0.0002466860169079155, 6.056604888726724e-07, 1.2808619942461519e-08]	ZTJU4ImR4FcNwlCEwBeHPw
Senegal	"['Senegal', 'Morocco', 'Algeria', ""Côte d'Ivoire"", 'Oman']"	[1.0, 3.006120957088785e-38, 2.507287290277822e-40, 1.5986012881017513e-41, 5.613601648085217e-42]	DKJ1FUIHFPhyG9agc4rUOg
Senegal	"['Senegal', 'Morocco', 'Oman', ""Côte d'Ivoire"", 'Algeria']"	[1.0, 3.495650432575519e-35, 1.6076211122470563e-35, 5.7553429877516724e-39, 1.7751648946066783e-40]	JRvFgnVzKeQghoUTK_U3eQ
Senegal	"['Senegal', ""Côte d'Ivoire"", 'Mozambique', 'Ghana', 'Haiti']"	[1.0, 7.682079396748045e-31, 1.2095979104777788e-31, 2.802596928649634e-45, 0.0]	CpoxkHomO_DGt5CqLHb6Xw
Senegal	"['Senegal', ""Côte d'Ivoire"", 'Mozambique', 'Algeria', 'Comoros']"	[1.0, 5.143909120874923e-08, 6.1369553529325165e-27, 2.097743801094251e-42, 7.006492321624085e-45]	V6u6BQhl8qdsyVBD0FyeIg
Senegal	['Senegal', 'India', 'Oman', 'United Arab Emirates', 'Malta']	[0.9443439245223999, 0.05565609782934189, 6.327968214326512e-16, 1.5267083865313993e-19, 1.1927489645236468e-20]	eXWrMnT1sDzhXyPOreBpaA
Senegal	"['Senegal', 'India', 'Algeria', 'Oman', ""Côte d'Ivoire""]"	[1.0, 9.483567473431221e-24, 2.868140976069911e-32, 5.3508010130469695e-37, 2.6328010332080103e-37]	X7dJVCaRU_HgfIMpPCdK_g
Senegal	['Algeria', 'Malta', 'Egypt', 'Senegal', 'Morocco']	[1.0, 5.183671894504194e-11, 8.760439951043496e-15, 3.3938087295611528e-18, 1.781493508581474e-18]	vLNk45hBlDfwXL0ADHDU_g
Senegal	"['Senegal', 'Algeria', ""Côte d'Ivoire"", 'Morocco', 'Costa Rica']"	[1.0, 8.93294492816967e-24, 1.502115594837036e-32, 1.1721398756541246e-33, 0.0]	dqyxrBhqxvfG-oreJGfa7Q
Senegal	['Algeria', 'Egypt', 'Morocco', 'Senegal', 'Mozambique']	[0.9995468258857727, 0.000450535531854257, 2.5842261948128e-06, 4.6155419763938e-11, 1.013135218023507e-32]	c3i9vQoEVafOmofR0FGb1A
Senegal	"['Senegal', ""Côte d'Ivoire"", 'Mozambique', 'Netherlands', 'Haiti']"	[1.0, 4.311915684249683e-33, 2.802596928649634e-45, 0.0, 0.0]	Hpy1AvcisXkeEz8gXPEBVg
Senegal	['Senegal', 'Oman', 'Namibia', 'Saudi Arabia', 'Mozambique']	[1.0, 2.1369820696058345e-17, 3.814364723775976e-18, 1.0824849002974046e-20, 1.3139779010873435e-24]	vHkJSD3WDzvY5XgbO5_j3g
Senegal	['Senegal', 'Algeria', 'Oman', 'Namibia', 'Morocco']	[1.0, 2.884764593010102e-17, 4.1822481830288946e-19, 5.589904977542092e-23, 5.57255011651332e-24]	BKWZIH5-4lbuTHV_g1JeoA
Senegal	"['Senegal', 'Morocco', 'Algeria', 'United Arab Emirates', ""Côte d'Ivoire""]"	[1.0, 5.400391939192062e-12, 8.550950068462668e-14, 1.6751811379394878e-25, 1.811056310605671e-30]	1rrr0LmcwJ1dcXcmVPaFOw
